id_noticia,author,category,target,full_num_tokens,full_pausality,full_emotiveness,full_diversity,full_verb_density,full_noun_density,full_adj_density,full_adv_density,full_pron_density,full_upper_case_density,full_avg_sentence_len,full_avg_word_len,trunc_num_tokens,trunc_pausality,trunc_emotiveness,trunc_diversity,trunc_verb_density,trunc_noun_density,trunc_adj_density,trunc_adv_density,trunc_pron_density,trunc_upper_case_density,trunc_avg_sentence_len,trunc_avg_word_len,dominio,year_publication,month_publication,link_density
604,1,3,1,652,2.774193548387097,0.2582417582417582,0.5478723404255319,0.0920245398773006,0.1871165644171779,0.0490797546012269,0.0230061349693251,0.0291411042944785,0.0076687116564417,18.193548387096776,5.331560283687943,652,2.774193548387097,0.2582417582417582,0.5478723404255319,0.0920245398773006,0.1871165644171779,0.0490797546012269,0.0230061349693251,0.0291411042944785,0.0076687116564417,18.193548387096776,5.331560283687943,4,2017,10,0.0015337423312883
605,1,2,1,93,4.6,0.09375,0.8115942028985508,0.1075268817204301,0.2365591397849462,0.010752688172043,0.021505376344086,0.021505376344086,0.0,13.8,4.811594202898551,93,4.6,0.09375,0.8115942028985508,0.1075268817204301,0.2365591397849462,0.010752688172043,0.021505376344086,0.021505376344086,0.0,13.8,4.811594202898551,4,2017,10,0.0
606,1,0,1,312,3.0588235294117645,0.2386363636363636,0.6550387596899225,0.0961538461538461,0.1858974358974359,0.0224358974358974,0.0448717948717948,0.016025641025641,0.0128205128205128,15.176470588235292,4.988372093023256,312,3.0588235294117645,0.2386363636363636,0.6550387596899225,0.0961538461538461,0.1858974358974359,0.0224358974358974,0.0448717948717948,0.016025641025641,0.0128205128205128,15.176470588235292,4.988372093023256,4,2017,10,0.0064102564102564
607,1,1,1,213,4.0,0.2727272727272727,0.6502732240437158,0.0798122065727699,0.1784037558685446,0.056338028169014,0.0140845070422535,0.0140845070422535,0.0187793427230046,26.142857142857142,5.502732240437158,213,4.0,0.2727272727272727,0.6502732240437158,0.0798122065727699,0.1784037558685446,0.056338028169014,0.0140845070422535,0.0140845070422535,0.0187793427230046,26.142857142857142,5.502732240437158,4,2017,10,0.0
608,1,2,1,110,2.833333333333333,0.5769230769230769,0.7582417582417582,0.1,0.1363636363636363,0.0727272727272727,0.0636363636363636,0.0818181818181818,0.0363636363636363,15.166666666666666,4.681318681318682,110,2.833333333333333,0.5769230769230769,0.7582417582417582,0.1,0.1363636363636363,0.0727272727272727,0.0636363636363636,0.0818181818181818,0.0363636363636363,15.166666666666666,4.681318681318682,4,2017,10,0.0
609,1,2,1,459,2.5,0.3475177304964539,0.5680628272251309,0.1525054466230936,0.1546840958605664,0.0566448801742919,0.0501089324618736,0.0697167755991285,0.008714596949891,12.733333333333333,4.971204188481676,459,2.533333333333333,0.3404255319148936,0.5669291338582677,0.1525054466230936,0.1546840958605664,0.0544662309368191,0.0501089324618736,0.0697167755991285,0.008714596949891,12.7,4.981627296587926,4,2017,10,0.0
610,1,2,1,697,2.948717948717949,0.2931937172774869,0.5155172413793103,0.1076040172166427,0.1664275466284074,0.0502152080344332,0.0301291248206599,0.0301291248206599,0.0086083213773314,14.871794871794872,4.903448275862069,697,2.9743589743589745,0.2931937172774869,0.5146804835924007,0.1076040172166427,0.1664275466284074,0.0502152080344332,0.0301291248206599,0.0301291248206599,0.0086083213773314,14.846153846153848,4.910189982728843,4,2017,10,0.0
611,1,1,1,352,3.5,0.1416666666666666,0.5952380952380952,0.1392045454545454,0.2017045454545454,0.0198863636363636,0.0284090909090909,0.0710227272727272,0.002840909090909,18.375,4.557823129251701,352,3.5,0.1416666666666666,0.5952380952380952,0.1392045454545454,0.2017045454545454,0.0198863636363636,0.0284090909090909,0.0710227272727272,0.002840909090909,18.375,4.557823129251701,4,2017,10,0.0
612,1,2,1,119,2.75,0.3783783783783784,0.7263157894736842,0.1512605042016806,0.1596638655462184,0.0672268907563025,0.0504201680672268,0.042016806722689,0.0084033613445378,11.875,4.926315789473684,119,2.75,0.3783783783783784,0.7263157894736842,0.1512605042016806,0.1596638655462184,0.0672268907563025,0.0504201680672268,0.042016806722689,0.0084033613445378,11.875,4.926315789473684,4,2017,10,0.0084033613445378
613,1,1,1,291,4.0,0.2777777777777778,0.5502008032128514,0.0756013745704467,0.1718213058419244,0.0481099656357388,0.0206185567010309,0.0103092783505154,0.0240549828178694,24.9,5.092369477911647,291,4.0,0.2777777777777778,0.5502008032128514,0.0756013745704467,0.1718213058419244,0.0481099656357388,0.0206185567010309,0.0103092783505154,0.0240549828178694,24.9,5.092369477911647,4,2017,10,0.0
614,1,0,1,230,2.583333333333333,0.328125,0.6649746192893401,0.1130434782608695,0.1652173913043478,0.0565217391304347,0.0347826086956521,0.0347826086956521,0.008695652173913,16.416666666666668,4.9238578680203045,230,2.583333333333333,0.328125,0.6649746192893401,0.1130434782608695,0.1652173913043478,0.0565217391304347,0.0347826086956521,0.0347826086956521,0.008695652173913,16.416666666666668,4.9238578680203045,4,2017,10,0.008695652173913
615,1,1,1,318,3.2,0.3152173913043478,0.5597014925373134,0.110062893081761,0.1792452830188679,0.0566037735849056,0.0345911949685534,0.0314465408805031,0.0157232704402515,17.866666666666667,4.828358208955224,318,3.2666666666666666,0.3152173913043478,0.5580524344569289,0.110062893081761,0.1792452830188679,0.0566037735849056,0.0345911949685534,0.0314465408805031,0.0157232704402515,17.8,4.842696629213483,4,2017,10,0.0031446540880503
616,1,1,1,304,3.1538461538461537,0.325,0.6168582375478927,0.1052631578947368,0.1578947368421052,0.0460526315789473,0.0394736842105263,0.0197368421052631,0.0230263157894736,20.07692307692308,5.049808429118774,304,3.1538461538461537,0.325,0.6168582375478927,0.1052631578947368,0.1578947368421052,0.0460526315789473,0.0394736842105263,0.0197368421052631,0.0230263157894736,20.07692307692308,5.049808429118774,4,2017,10,0.006578947368421
617,1,2,1,329,2.7058823529411766,0.3809523809523809,0.604982206405694,0.121580547112462,0.1975683890577507,0.0881458966565349,0.033434650455927,0.0182370820668693,0.0243161094224924,16.529411764705884,5.501779359430605,329,2.7058823529411766,0.3809523809523809,0.604982206405694,0.121580547112462,0.1975683890577507,0.0881458966565349,0.033434650455927,0.0182370820668693,0.0243161094224924,16.529411764705884,5.501779359430605,4,2017,10,0.0
618,1,2,1,123,2.571428571428572,0.1276595744680851,0.7184466019417476,0.1382113821138211,0.2439024390243902,0.016260162601626,0.032520325203252,0.040650406504065,0.008130081300813,14.714285714285714,4.466019417475728,123,2.571428571428572,0.1276595744680851,0.7184466019417476,0.1382113821138211,0.2439024390243902,0.016260162601626,0.032520325203252,0.040650406504065,0.008130081300813,14.714285714285714,4.466019417475728,4,2017,10,0.008130081300813
619,1,1,1,293,2.8181818181818183,0.380281690140845,0.5714285714285714,0.098976109215017,0.1433447098976109,0.0546075085324232,0.0375426621160409,0.0273037542662116,0.0273037542662116,23.545454545454547,4.648648648648648,293,2.909090909090909,0.3661971830985915,0.5697674418604651,0.098976109215017,0.1433447098976109,0.0511945392491467,0.0375426621160409,0.0273037542662116,0.0273037542662116,23.454545454545453,4.662790697674419,4,2017,10,0.0
620,1,1,1,227,2.3076923076923075,0.2608695652173913,0.6307692307692307,0.092511013215859,0.211453744493392,0.0308370044052863,0.0484581497797356,0.0220264317180616,0.0044052863436123,15.0,4.779487179487179,227,2.3076923076923075,0.2608695652173913,0.6307692307692307,0.092511013215859,0.211453744493392,0.0308370044052863,0.0484581497797356,0.0220264317180616,0.0044052863436123,15.0,4.779487179487179,4,2017,10,0.0
621,1,1,1,204,2.3846153846153846,0.0597014925373134,0.5906432748538012,0.1176470588235294,0.2107843137254902,0.0196078431372549,0.0,0.0245098039215686,0.0196078431372549,13.153846153846152,4.380116959064328,204,2.3846153846153846,0.0597014925373134,0.5906432748538012,0.1176470588235294,0.2107843137254902,0.0196078431372549,0.0,0.0245098039215686,0.0196078431372549,13.153846153846152,4.380116959064328,4,2017,10,0.0049019607843137
622,1,1,1,244,2.533333333333333,0.3012048192771084,0.697560975609756,0.1475409836065573,0.1926229508196721,0.0532786885245901,0.0491803278688524,0.0532786885245901,0.0,13.666666666666666,4.951219512195122,244,2.533333333333333,0.3012048192771084,0.697560975609756,0.1475409836065573,0.1926229508196721,0.0532786885245901,0.0491803278688524,0.0532786885245901,0.0,13.666666666666666,4.951219512195122,4,2017,10,0.0
623,1,1,1,286,1.92,0.264367816091954,0.673728813559322,0.1118881118881118,0.1923076923076923,0.0594405594405594,0.0209790209790209,0.0209790209790209,0.0104895104895104,9.44,5.148305084745763,286,1.92,0.264367816091954,0.673728813559322,0.1118881118881118,0.1923076923076923,0.0594405594405594,0.0209790209790209,0.0209790209790209,0.0104895104895104,9.44,5.148305084745763,4,2017,10,0.0069930069930069
624,1,0,1,107,1.8,0.2758620689655172,0.6477272727272727,0.1121495327102803,0.1588785046728972,0.0467289719626168,0.02803738317757,0.0654205607476635,0.0,8.8,4.511363636363637,107,1.8,0.2758620689655172,0.6477272727272727,0.1121495327102803,0.1588785046728972,0.0467289719626168,0.02803738317757,0.0654205607476635,0.0,8.8,4.511363636363637,4,2017,10,0.0
625,1,2,1,366,4.466666666666667,0.2761904761904762,0.5993265993265994,0.1202185792349726,0.1666666666666666,0.0327868852459016,0.0464480874316939,0.0491803278688524,0.0218579234972677,19.8,4.569023569023569,366,4.733333333333333,0.2788461538461538,0.6040955631399317,0.1174863387978142,0.1666666666666666,0.0327868852459016,0.0464480874316939,0.0464480874316939,0.0218579234972677,19.53333333333333,4.617747440273037,4,2017,10,0.0027322404371584
626,1,1,1,507,2.769230769230769,0.206060606060606,0.5254629629629629,0.1222879684418146,0.2031558185404339,0.0453648915187376,0.0216962524654832,0.0256410256410256,0.009861932938856,16.615384615384617,4.824074074074074,507,2.769230769230769,0.206060606060606,0.5277777777777778,0.1222879684418146,0.2031558185404339,0.0453648915187376,0.0216962524654832,0.0256410256410256,0.009861932938856,16.615384615384617,4.824074074074074,4,2017,10,0.0019723865877712
627,1,0,1,382,3.0869565217391304,0.1705426356589147,0.5612903225806452,0.1335078534031413,0.2041884816753926,0.0235602094240837,0.0340314136125654,0.06282722513089,0.0052356020942408,13.478260869565217,4.635483870967742,382,3.0869565217391304,0.1705426356589147,0.5612903225806452,0.1335078534031413,0.2041884816753926,0.0235602094240837,0.0340314136125654,0.06282722513089,0.0052356020942408,13.478260869565217,4.635483870967742,4,2017,10,0.0
628,1,2,1,290,2.8,0.2875,0.6982758620689655,0.1068965517241379,0.1689655172413793,0.0517241379310344,0.0275862068965517,0.0482758620689655,0.0482758620689655,11.6,4.849137931034483,290,2.8,0.2875,0.6982758620689655,0.1068965517241379,0.1689655172413793,0.0517241379310344,0.0275862068965517,0.0482758620689655,0.0482758620689655,11.6,4.849137931034483,4,2017,10,0.0068965517241379
629,1,2,1,202,4.75,0.2112676056338028,0.6993865030674846,0.1287128712871287,0.2227722772277227,0.0445544554455445,0.0297029702970297,0.0495049504950495,0.0049504950495049,20.375,4.717791411042945,202,4.75,0.2112676056338028,0.6993865030674846,0.1287128712871287,0.2227722772277227,0.0445544554455445,0.0297029702970297,0.0495049504950495,0.0049504950495049,20.375,4.717791411042945,4,2017,10,0.0099009900990099
630,1,0,1,161,1.9166666666666667,0.2075471698113207,0.6029411764705882,0.186335403726708,0.1428571428571428,0.0372670807453416,0.031055900621118,0.0993788819875776,0.0186335403726708,11.333333333333334,4.220588235294118,161,1.9166666666666667,0.2075471698113207,0.6029411764705882,0.186335403726708,0.1428571428571428,0.0372670807453416,0.031055900621118,0.0993788819875776,0.0186335403726708,11.333333333333334,4.220588235294118,4,2017,10,0.0
631,1,3,1,622,3.272727272727273,0.3388888888888889,0.5459882583170255,0.1093247588424437,0.180064308681672,0.0514469453376205,0.0466237942122186,0.0578778135048231,0.0048231511254019,15.484848484848484,5.076320939334638,622,3.393939393939394,0.3333333333333333,0.5483234714003945,0.1093247588424437,0.180064308681672,0.0498392282958199,0.0466237942122186,0.0578778135048231,0.0048231511254019,15.363636363636363,5.108481262327416,4,2017,10,0.0016077170418006
632,1,2,1,204,2.833333333333333,0.2461538461538461,0.6607142857142857,0.1225490196078431,0.196078431372549,0.034313725490196,0.0441176470588235,0.0441176470588235,0.0049019607843137,14.0,4.619047619047619,204,2.833333333333333,0.2461538461538461,0.6607142857142857,0.1225490196078431,0.196078431372549,0.034313725490196,0.0441176470588235,0.0441176470588235,0.0049019607843137,14.0,4.619047619047619,4,2017,10,0.0098039215686274
633,1,3,1,548,3.5,0.3202614379084967,0.5437100213219617,0.1058394160583941,0.1733576642335766,0.0602189781021897,0.0291970802919708,0.0291970802919708,0.010948905109489,21.318181818181817,4.985074626865671,548,3.5454545454545454,0.3202614379084967,0.5427350427350427,0.1058394160583941,0.1733576642335766,0.0602189781021897,0.0291970802919708,0.0291970802919708,0.010948905109489,21.272727272727277,4.993589743589744,4,2017,10,0.0072992700729927
634,1,2,1,241,2.0,0.3285714285714285,0.6403940886699507,0.0871369294605809,0.2033195020746888,0.0497925311203319,0.0456431535269709,0.0539419087136929,0.0124481327800829,11.27777777777778,4.586206896551724,241,2.0,0.3285714285714285,0.6403940886699507,0.0871369294605809,0.2033195020746888,0.0497925311203319,0.0456431535269709,0.0539419087136929,0.0124481327800829,11.27777777777778,4.586206896551724,4,2017,10,0.0373443983402489
635,1,1,1,500,2.3076923076923075,0.3071895424836601,0.6095890410958904,0.122,0.184,0.054,0.04,0.068,0.004,16.846153846153847,5.0479452054794525,500,2.3076923076923075,0.3071895424836601,0.6095890410958904,0.122,0.184,0.054,0.04,0.068,0.004,16.846153846153847,5.0479452054794525,4,2017,10,0.0
636,1,2,1,68,1.3333333333333333,0.2631578947368421,0.8275862068965517,0.1470588235294117,0.1323529411764706,0.0294117647058823,0.0441176470588235,0.0294117647058823,0.0,9.666666666666666,4.793103448275862,68,1.3333333333333333,0.2631578947368421,0.8275862068965517,0.1470588235294117,0.1323529411764706,0.0294117647058823,0.0441176470588235,0.0294117647058823,0.0,9.666666666666666,4.793103448275862,4,2017,10,0.0
637,1,2,1,353,1.9444444444444444,0.2621359223300971,0.5399361022364217,0.1161473087818696,0.1756373937677053,0.0509915014164305,0.0254957507082152,0.0339943342776204,0.0254957507082152,17.38888888888889,5.201277955271565,353,1.9444444444444444,0.2621359223300971,0.5399361022364217,0.1161473087818696,0.1756373937677053,0.0509915014164305,0.0254957507082152,0.0339943342776204,0.0254957507082152,17.38888888888889,5.201277955271565,4,2017,10,0.0028328611898017
638,1,2,1,619,3.84,0.3837837837837838,0.5365384615384615,0.122778675282714,0.1760904684975767,0.048465266558966,0.0662358642972536,0.0630048465266559,0.0129240710823909,20.8,4.744230769230769,619,4.041666666666667,0.3763440860215054,0.535645472061657,0.122778675282714,0.1777059773828756,0.0468497576736672,0.0662358642972536,0.0630048465266559,0.0129240710823909,21.625,4.7514450867052025,4,2017,10,0.0
639,1,0,1,351,3.466666666666667,0.2439024390243902,0.6409395973154363,0.1025641025641025,0.2478632478632478,0.0512820512820512,0.0341880341880341,0.0284900284900284,0.0142450142450142,19.866666666666667,5.208053691275167,351,3.466666666666667,0.2439024390243902,0.6409395973154363,0.1025641025641025,0.2478632478632478,0.0512820512820512,0.0341880341880341,0.0284900284900284,0.0142450142450142,19.866666666666667,5.208053691275167,4,2017,10,0.0028490028490028
640,1,2,1,253,2.466666666666667,0.2567567567567567,0.6682242990654206,0.0988142292490118,0.1936758893280632,0.0434782608695652,0.0316205533596837,0.0197628458498023,0.0,14.266666666666667,4.574766355140187,253,2.466666666666667,0.2567567567567567,0.6682242990654206,0.0988142292490118,0.1936758893280632,0.0434782608695652,0.0316205533596837,0.0197628458498023,0.0,14.266666666666667,4.574766355140187,4,2017,10,0.0039525691699604
641,1,0,1,153,4.333333333333333,0.3023255813953488,0.76,0.0915032679738562,0.1895424836601307,0.0588235294117647,0.0261437908496732,0.0196078431372549,0.0130718954248366,20.83333333333333,5.2,153,4.333333333333333,0.3023255813953488,0.76,0.0915032679738562,0.1895424836601307,0.0588235294117647,0.0261437908496732,0.0196078431372549,0.0130718954248366,20.83333333333333,5.2,4,2017,10,0.0065359477124183
642,1,1,1,336,3.3125,0.2589285714285714,0.6405693950177936,0.119047619047619,0.2142857142857142,0.0625,0.0238095238095238,0.0238095238095238,0.0178571428571428,17.5625,5.341637010676156,336,3.3125,0.2589285714285714,0.6405693950177936,0.119047619047619,0.2142857142857142,0.0625,0.0238095238095238,0.0238095238095238,0.0178571428571428,17.5625,5.341637010676156,4,2017,10,0.0
643,1,1,1,317,2.1052631578947367,0.5764705882352941,0.6014492753623188,0.1072555205047318,0.1608832807570978,0.1072555205047318,0.0473186119873817,0.0126182965299684,0.0220820189274447,14.526315789473683,5.594202898550725,317,2.1578947368421053,0.5764705882352941,0.6,0.1072555205047318,0.1608832807570978,0.1072555205047318,0.0473186119873817,0.0126182965299684,0.0220820189274447,14.473684210526317,5.610909090909091,4,2017,10,0.0
644,1,0,1,84,2.0,0.1428571428571428,0.8059701492537313,0.119047619047619,0.2142857142857142,0.0238095238095238,0.0238095238095238,0.0595238095238095,0.0119047619047619,8.375,4.731343283582089,84,2.0,0.1428571428571428,0.8059701492537313,0.119047619047619,0.2142857142857142,0.0238095238095238,0.0238095238095238,0.0595238095238095,0.0119047619047619,8.375,4.731343283582089,4,2017,10,0.0
645,1,2,1,540,3.1923076923076925,0.3506493506493506,0.5592105263157895,0.087037037037037,0.1981481481481481,0.0648148148148148,0.0351851851851851,0.0222222222222222,0.0018518518518518,17.53846153846154,5.125,540,3.230769230769231,0.3441558441558441,0.5582417582417583,0.087037037037037,0.1981481481481481,0.0629629629629629,0.0351851851851851,0.0222222222222222,0.0018518518518518,17.5,5.134065934065935,4,2017,10,0.0
646,1,0,1,266,2.55,0.2465753424657534,0.6431924882629108,0.1015037593984962,0.1729323308270676,0.0263157894736842,0.0413533834586466,0.0451127819548872,0.0150375939849624,10.65,4.389671361502347,266,2.6,0.2465753424657534,0.6415094339622641,0.1015037593984962,0.1729323308270676,0.0263157894736842,0.0413533834586466,0.0451127819548872,0.0150375939849624,10.6,4.40566037735849,4,2017,10,0.0075187969924812
647,1,3,1,386,2.2,0.2352941176470588,0.5884146341463414,0.1321243523316062,0.1761658031088082,0.0310880829015544,0.0414507772020725,0.0725388601036269,0.0025906735751295,13.12,4.878048780487805,386,2.2,0.2352941176470588,0.5884146341463414,0.1321243523316062,0.1761658031088082,0.0310880829015544,0.0414507772020725,0.0725388601036269,0.0025906735751295,13.12,4.878048780487805,4,2017,10,0.0025906735751295
648,1,2,1,278,3.1538461538461537,0.2571428571428571,0.5965665236051502,0.0935251798561151,0.158273381294964,0.0287769784172661,0.0359712230215827,0.0179856115107913,0.0071942446043165,17.923076923076923,4.733905579399142,278,3.230769230769231,0.2608695652173913,0.5948275862068966,0.0935251798561151,0.1546762589928057,0.0287769784172661,0.0359712230215827,0.0179856115107913,0.0071942446043165,17.846153846153847,4.75,4,2017,10,0.0035971223021582
649,1,1,1,225,2.769230769230769,0.3548387096774194,0.6223404255319149,0.1155555555555555,0.16,0.0488888888888888,0.0488888888888888,0.0177777777777777,0.0133333333333333,14.461538461538462,4.957446808510638,225,2.769230769230769,0.3548387096774194,0.6223404255319149,0.1155555555555555,0.16,0.0488888888888888,0.0488888888888888,0.0177777777777777,0.0133333333333333,14.461538461538462,4.957446808510638,4,2017,10,0.0
650,1,0,1,15,1.0,0.1666666666666666,1.0,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,6.5,5.538461538461538,15,1.0,0.1666666666666666,1.0,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,6.5,5.538461538461538,4,2017,10,0.0
651,1,1,1,301,2.526315789473684,0.1547619047619047,0.601593625498008,0.0697674418604651,0.2093023255813953,0.0299003322259136,0.0132890365448504,0.0166112956810631,0.0199335548172757,13.210526315789474,4.792828685258964,301,2.526315789473684,0.1547619047619047,0.601593625498008,0.0697674418604651,0.2093023255813953,0.0299003322259136,0.0132890365448504,0.0166112956810631,0.0199335548172757,13.210526315789474,4.792828685258964,4,2017,10,0.0
652,1,0,1,378,2.9545454545454546,0.3305084745762712,0.6109324758842444,0.1031746031746031,0.2089947089947089,0.0661375661375661,0.037037037037037,0.0423280423280423,0.0026455026455026,14.136363636363637,5.012861736334405,378,2.9545454545454546,0.3305084745762712,0.6109324758842444,0.1031746031746031,0.2089947089947089,0.0661375661375661,0.037037037037037,0.0423280423280423,0.0026455026455026,14.136363636363637,5.012861736334405,4,2017,10,0.0079365079365079
653,1,1,1,120,2.125,0.1707317073170731,0.7058823529411765,0.1416666666666666,0.2,0.025,0.0333333333333333,0.0833333333333333,0.0,12.75,4.215686274509804,120,2.125,0.1707317073170731,0.7058823529411765,0.1416666666666666,0.2,0.025,0.0333333333333333,0.0833333333333333,0.0,12.75,4.215686274509804,4,2017,10,0.0
654,1,0,1,174,4.0,0.2745098039215686,0.6928571428571428,0.1034482758620689,0.1896551724137931,0.0517241379310344,0.028735632183908,0.0229885057471264,0.0114942528735632,17.5,4.807142857142857,174,4.0,0.2745098039215686,0.6928571428571428,0.1034482758620689,0.1896551724137931,0.0517241379310344,0.028735632183908,0.0229885057471264,0.0114942528735632,17.5,4.807142857142857,4,2017,10,0.0
655,1,2,1,180,3.2222222222222223,0.4545454545454545,0.6,0.0666666666666666,0.1777777777777777,0.0555555555555555,0.0555555555555555,0.0222222222222222,0.0055555555555555,16.666666666666668,4.6466666666666665,180,3.2222222222222223,0.4545454545454545,0.6,0.0666666666666666,0.1777777777777777,0.0555555555555555,0.0555555555555555,0.0222222222222222,0.0055555555555555,16.666666666666668,4.6466666666666665,4,2017,10,0.0
656,1,0,1,167,2.4545454545454546,0.1219512195121951,0.644927536231884,0.0958083832335329,0.1497005988023952,0.0119760479041916,0.0179640718562874,0.0239520958083832,0.0359281437125748,12.545454545454543,4.485507246376812,167,2.4545454545454546,0.1219512195121951,0.644927536231884,0.0958083832335329,0.1497005988023952,0.0119760479041916,0.0179640718562874,0.0239520958083832,0.0359281437125748,12.545454545454543,4.485507246376812,4,2017,10,0.0
657,1,1,1,483,3.857142857142857,0.3472222222222222,0.5825471698113207,0.1097308488612836,0.1884057971014492,0.0538302277432712,0.0496894409937888,0.0289855072463768,0.0082815734989648,30.285714285714285,5.278301886792453,484,4.357142857142857,0.3262411347517731,0.5861244019138756,0.1053719008264462,0.1859504132231405,0.0454545454545454,0.0495867768595041,0.0289256198347107,0.0082644628099173,29.857142857142858,5.337320574162679,4,2017,10,0.0020703933747412
658,1,2,1,188,2.5,0.2068965517241379,0.6878980891719745,0.1063829787234042,0.202127659574468,0.0319148936170212,0.0319148936170212,0.0372340425531914,0.0,13.083333333333334,5.121019108280255,188,2.583333333333333,0.2068965517241379,0.6858974358974359,0.1063829787234042,0.202127659574468,0.0319148936170212,0.0319148936170212,0.0372340425531914,0.0,13.0,5.147435897435898,4,2017,10,0.0
659,1,0,1,370,2.1,0.3636363636363636,0.5230769230769231,0.1081081081081081,0.1594594594594594,0.0621621621621621,0.0351351351351351,0.0243243243243243,0.0081081081081081,16.25,4.9569230769230765,370,2.1,0.3636363636363636,0.5230769230769231,0.1081081081081081,0.1594594594594594,0.0621621621621621,0.0351351351351351,0.0243243243243243,0.0081081081081081,16.25,4.9569230769230765,4,2017,10,0.0
660,1,2,1,95,3.0,0.2692307692307692,0.7088607594936709,0.0947368421052631,0.1789473684210526,0.0421052631578947,0.031578947368421,0.0631578947368421,0.0105263157894736,15.8,4.658227848101266,95,3.0,0.2692307692307692,0.7088607594936709,0.0947368421052631,0.1789473684210526,0.0421052631578947,0.031578947368421,0.0631578947368421,0.0105263157894736,15.8,4.658227848101266,4,2017,10,0.0
661,1,2,1,223,2.583333333333333,0.217391304347826,0.6052631578947368,0.1031390134529148,0.2062780269058296,0.0224215246636771,0.0448430493273542,0.0493273542600896,0.0089686098654708,15.833333333333334,4.252631578947368,223,2.583333333333333,0.217391304347826,0.6052631578947368,0.1031390134529148,0.2062780269058296,0.0224215246636771,0.0448430493273542,0.0493273542600896,0.0089686098654708,15.833333333333334,4.252631578947368,4,2017,10,0.0
662,1,1,1,348,2.952380952380953,0.2156862745098039,0.6385964912280702,0.1293103448275862,0.1637931034482758,0.0373563218390804,0.0258620689655172,0.028735632183908,0.0,13.571428571428571,4.705263157894737,348,2.952380952380953,0.2254901960784313,0.6385964912280702,0.1293103448275862,0.1637931034482758,0.0402298850574712,0.0258620689655172,0.028735632183908,0.0,13.571428571428571,4.705263157894737,4,2017,10,0.0028735632183908
663,1,2,1,261,1.8636363636363635,0.2,0.6743119266055045,0.1379310344827586,0.1877394636015325,0.0114942528735632,0.053639846743295,0.0344827586206896,0.0076628352490421,9.909090909090908,4.830275229357798,261,1.8636363636363635,0.2,0.6743119266055045,0.1379310344827586,0.1877394636015325,0.0114942528735632,0.053639846743295,0.0344827586206896,0.0076628352490421,9.909090909090908,4.830275229357798,4,2017,10,0.0076628352490421
664,1,2,1,151,2.071428571428572,0.3095238095238095,0.680672268907563,0.1390728476821192,0.1390728476821192,0.0264900662251655,0.0596026490066225,0.0463576158940397,0.0,8.5,4.73109243697479,151,2.071428571428572,0.3095238095238095,0.680672268907563,0.1390728476821192,0.1390728476821192,0.0264900662251655,0.0596026490066225,0.0463576158940397,0.0,8.5,4.73109243697479,4,2017,10,0.0
665,1,1,1,474,2.84375,0.3602941176470588,0.5669291338582677,0.0928270042194092,0.1940928270042194,0.0611814345991561,0.0421940928270042,0.040084388185654,0.0042194092827004,11.90625,4.603674540682415,474,2.96875,0.3602941176470588,0.5702917771883289,0.0928270042194092,0.1940928270042194,0.0611814345991561,0.0421940928270042,0.040084388185654,0.0042194092827004,11.78125,4.641909814323608,4,2017,10,0.0021097046413502
666,1,0,1,225,2.411764705882353,0.3125,0.6373626373626373,0.12,0.1644444444444444,0.0488888888888888,0.04,0.0444444444444444,0.0,10.705882352941176,5.087912087912088,225,2.411764705882353,0.3125,0.6373626373626373,0.12,0.1644444444444444,0.0488888888888888,0.04,0.0444444444444444,0.0,10.705882352941176,5.087912087912088,4,2017,10,0.0
667,1,2,1,309,3.2142857142857144,0.2613636363636363,0.623574144486692,0.087378640776699,0.1974110032362459,0.0420711974110032,0.0323624595469255,0.0161812297734627,0.0420711974110032,18.785714285714285,4.840304182509506,309,3.5384615384615383,0.2613636363636363,0.6221374045801527,0.087378640776699,0.1974110032362459,0.0420711974110032,0.0323624595469255,0.0161812297734627,0.0420711974110032,20.153846153846157,4.854961832061068,4,2017,10,0.0064724919093851
668,1,1,1,325,3.0,0.4659090909090909,0.5575539568345323,0.1076923076923077,0.163076923076923,0.0984615384615384,0.0276923076923076,0.0246153846153846,0.0153846153846153,18.53333333333333,4.780575539568345,325,3.0,0.4659090909090909,0.5575539568345323,0.1076923076923077,0.163076923076923,0.0984615384615384,0.0276923076923076,0.0246153846153846,0.0153846153846153,18.53333333333333,4.780575539568345,4,2017,10,0.003076923076923
669,1,1,1,934,3.260869565217391,0.332258064516129,0.4929577464788732,0.1145610278372591,0.2173447537473233,0.0578158458244111,0.0524625267665952,0.0214132762312633,0.0096359743040685,16.97826086956522,4.73111395646607,934,3.260869565217391,0.332258064516129,0.4929577464788732,0.1145610278372591,0.2173447537473233,0.0578158458244111,0.0524625267665952,0.0214132762312633,0.0096359743040685,16.97826086956522,4.73111395646607,4,2017,10,0.0010706638115631
670,1,2,1,160,2.0,0.2258064516129032,0.8074074074074075,0.075,0.11875,0.025,0.01875,0.05,0.0,11.25,4.42962962962963,160,2.0,0.2258064516129032,0.8074074074074075,0.075,0.11875,0.025,0.01875,0.05,0.0,11.25,4.42962962962963,4,2017,10,0.0
