id_noticia,target,trunc_num_tokens,trunc_pausality,trunc_emotiveness,trunc_diversity,trunc_verb_density,trunc_noun_density,trunc_adj_density,trunc_adv_density,trunc_pron_density,trunc_upper_case_density,trunc_avg_sentence_len,trunc_avg_word_len,link_density
1092,1,224,2.05,0.2615384615384615,0.6740331491712708,0.1339285714285714,0.15625,0.0401785714285714,0.0357142857142857,0.0580357142857142,0.0133928571428571,9.05,4.87292817679558,0.0
1093,1,127,2.375,0.15625,0.660377358490566,0.0944881889763779,0.1574803149606299,0.0236220472440944,0.0157480314960629,0.0157480314960629,0.0236220472440944,13.25,4.764150943396227,0.0
1094,1,131,4.833333333333333,0.25,0.71,0.099236641221374,0.2061068702290076,0.0229007633587786,0.0534351145038167,0.0534351145038167,0.0,16.666666666666668,4.93,0.0
1095,1,16,1.0,0.0,0.9285714285714286,0.0625,0.1875,0.0,0.0,0.0625,0.0,7.0,4.0,0.0
1096,1,80,1.8571428571428568,0.4347826086956521,0.8461538461538461,0.1125,0.175,0.075,0.05,0.0,0.0,9.285714285714286,4.846153846153846,0.0
1097,1,261,3.235294117647059,0.3076923076923077,0.6617647058823529,0.1302681992337164,0.1187739463601532,0.0421455938697318,0.0344827586206896,0.0421455938697318,0.0076628352490421,12.0,4.485294117647059,0.003831417624521
1098,1,232,3.083333333333333,0.3714285714285714,0.689119170984456,0.0991379310344827,0.2025862068965517,0.0775862068965517,0.0344827586206896,0.0129310344827586,0.0043103448275862,16.083333333333332,5.212435233160622,0.0043103448275862
1099,1,167,3.888888888888889,0.2926829268292683,0.6538461538461539,0.0958083832335329,0.1497005988023952,0.0179640718562874,0.0538922155688622,0.0179640718562874,0.0,14.444444444444445,4.830769230769231,0.0
1100,1,136,2.1,0.125,0.6140350877192983,0.125,0.1691176470588235,0.0220588235294117,0.0147058823529411,0.0,0.0294117647058823,11.4,4.964912280701754,0.0
1101,1,161,3.555555555555556,0.3255813953488372,0.7086614173228346,0.0807453416149068,0.186335403726708,0.062111801242236,0.0248447204968944,0.031055900621118,0.0062111801242236,14.11111111111111,5.007874015748032,0.0
1102,1,319,2.111111111111111,0.188034188034188,0.5857142857142857,0.1504702194357366,0.2163009404388714,0.0282131661442006,0.0407523510971786,0.0721003134796238,0.0031347962382445,15.555555555555555,4.75,0.0
1103,1,186,1.7142857142857142,0.2,0.63125,0.1397849462365591,0.2096774193548387,0.0268817204301075,0.043010752688172,0.0161290322580645,0.0161290322580645,11.428571428571429,4.7625,0.0
1104,1,181,2.923076923076923,0.2203389830508474,0.6619718309859155,0.0994475138121546,0.2265193370165746,0.0331491712707182,0.0386740331491712,0.0220994475138121,0.005524861878453,10.923076923076923,4.73943661971831,0.005524861878453
1105,1,143,3.2857142857142856,0.088235294117647,0.6638655462184874,0.0839160839160839,0.1538461538461538,0.0069930069930069,0.0139860139860139,0.0069930069930069,0.0279720279720279,17.0,5.050420168067227,0.0
1106,1,262,3.25,0.2337662337662337,0.6267942583732058,0.1183206106870229,0.1755725190839694,0.0343511450381679,0.0343511450381679,0.0458015267175572,0.0076335877862595,13.0625,4.9330143540669855,0.0
1107,1,339,2.631578947368421,0.3061224489795918,0.5972222222222222,0.1297935103244837,0.1592920353982301,0.0412979351032448,0.0471976401179941,0.0560471976401179,0.0029498525073746,15.157894736842104,4.854166666666667,0.0
1108,1,223,2.333333333333333,0.265625,0.5668449197860963,0.0941704035874439,0.1928251121076233,0.0448430493273542,0.0313901345291479,0.0179372197309417,0.0358744394618834,12.466666666666669,4.93048128342246,0.0
1109,1,171,2.1333333333333333,0.3953488372093023,0.6739130434782609,0.0935672514619883,0.1578947368421052,0.0584795321637426,0.0409356725146198,0.0292397660818713,0.0058479532163742,9.2,4.934782608695652,0.0
1110,1,241,3.5,0.3098591549295774,0.6323529411764706,0.1369294605809128,0.1576763485477178,0.0456431535269709,0.0456431535269709,0.0248962655601659,0.0207468879668049,20.4,4.651960784313726,0.0041493775933609
1111,1,130,4.166666666666667,0.28125,0.7281553398058253,0.0846153846153846,0.1615384615384615,0.023076923076923,0.0461538461538461,0.023076923076923,0.023076923076923,17.166666666666668,4.980582524271845,0.0
1112,1,694,2.5384615384615383,0.3066666666666666,0.4983108108108108,0.1282420749279539,0.1959654178674351,0.047550432276657,0.0518731988472622,0.0504322766570605,0.0,15.17948717948718,4.805743243243243,0.0014409221902017
1113,1,252,2.8,0.3692307692307692,0.6057692307692307,0.0833333333333333,0.1746031746031746,0.0555555555555555,0.0396825396825396,0.0119047619047619,0.0079365079365079,13.866666666666667,5.394230769230769,0.0
1114,1,120,2.75,0.1666666666666666,0.7157894736842105,0.15,0.15,0.0166666666666666,0.0333333333333333,0.075,0.0083333333333333,11.875,5.105263157894737,0.0083333333333333
1115,1,488,2.4054054054054053,0.3106060606060606,0.5429292929292929,0.125,0.1454918032786885,0.0368852459016393,0.0471311475409836,0.0655737704918032,0.0061475409836065,10.702702702702704,4.707070707070707,0.0
1116,1,318,3.0,0.2967032967032967,0.6177606177606177,0.110062893081761,0.1761006289308176,0.0314465408805031,0.0534591194968553,0.0251572327044025,0.0157232704402515,13.63157894736842,4.984555984555985,0.0
1117,1,86,2.2857142857142856,0.1,0.7971014492753623,0.127906976744186,0.2209302325581395,0.0348837209302325,0.0,0.0,0.0232558139534883,9.857142857142858,5.579710144927536,0.0116279069767441
1118,1,418,2.333333333333333,0.3082191780821918,0.5861111111111111,0.1363636363636363,0.2129186602870813,0.055023923444976,0.0526315789473684,0.0574162679425837,0.0,15.0,5.111111111111111,0.0023923444976076
1119,1,121,3.4285714285714284,0.25,0.7604166666666666,0.1074380165289256,0.1900826446280991,0.0413223140495867,0.0330578512396694,0.0165289256198347,0.0,13.714285714285714,5.354166666666667,0.0
1120,1,225,3.1666666666666665,0.1492537313432835,0.5459459459459459,0.0977777777777777,0.2,0.0355555555555555,0.0088888888888888,0.0222222222222222,0.0222222222222222,15.416666666666666,4.675675675675675,0.0
1121,1,161,3.0,0.3902439024390244,0.6592592592592592,0.0993788819875776,0.15527950310559,0.031055900621118,0.0683229813664596,0.0124223602484472,0.062111801242236,16.875,4.5777777777777775,0.0
1122,1,107,4.833333333333333,0.2,0.8311688311688312,0.0373831775700934,0.0560747663551401,0.0093457943925233,0.0093457943925233,0.0093457943925233,0.0560747663551401,12.833333333333334,4.818181818181818,0.0
1123,1,191,2.230769230769231,0.2777777777777778,0.6125,0.1047120418848167,0.1780104712041884,0.0523560209424083,0.0261780104712041,0.0471204188481675,0.0,12.307692307692308,4.99375,0.0
1124,1,410,2.642857142857143,0.3070866141732283,0.5403225806451613,0.1073170731707317,0.2024390243902439,0.0756097560975609,0.0195121951219512,0.0121951219512195,0.0609756097560975,26.571428571428573,5.099462365591398,0.0048780487804878
1125,1,161,1.8461538461538465,0.42,0.7352941176470589,0.124223602484472,0.186335403726708,0.0745341614906832,0.0559006211180124,0.0434782608695652,0.0124223602484472,10.461538461538462,4.794117647058823,0.0
1126,1,221,2.642857142857143,0.2318840579710145,0.6373626373626373,0.1312217194570135,0.1809954751131221,0.0361990950226244,0.0361990950226244,0.0407239819004524,0.0,13.0,4.758241758241758,0.0
1127,1,118,2.333333333333333,0.40625,0.7789473684210526,0.1610169491525423,0.1101694915254237,0.0338983050847457,0.0762711864406779,0.0762711864406779,0.0338983050847457,10.555555555555555,4.852631578947369,0.0
1128,1,224,1.9285714285714288,0.1948051948051948,0.7025641025641025,0.1339285714285714,0.2098214285714285,0.03125,0.0357142857142857,0.0267857142857142,0.0357142857142857,13.928571428571429,4.902564102564103,0.0
1129,1,289,2.2666666666666666,0.1954022988505747,0.5810276679841897,0.1003460207612456,0.2006920415224913,0.0380622837370242,0.0207612456747404,0.0103806228373702,0.0311418685121107,16.866666666666667,4.664031620553359,0.0034602076124567
1130,1,618,3.678571428571429,0.2142857142857142,0.529296875,0.1294498381877022,0.1650485436893204,0.029126213592233,0.0339805825242718,0.0550161812297734,0.0145631067961165,18.285714285714285,4.91015625,0.0
1131,1,227,2.1666666666666665,0.1643835616438356,0.628140703517588,0.1101321585903083,0.211453744493392,0.0176211453744493,0.0352422907488986,0.0176211453744493,0.0352422907488986,16.583333333333332,4.984924623115578,0.0
1132,1,80,2.1666666666666665,0.25,0.7846153846153846,0.15,0.15,0.0375,0.0375,0.0375,0.025,10.833333333333334,4.7846153846153845,0.0
1133,1,277,2.1666666666666665,0.1881188118811881,0.597457627118644,0.1552346570397112,0.2093862815884476,0.0324909747292418,0.0361010830324909,0.0541516245487364,0.0072202166064981,13.11111111111111,4.6991525423728815,0.0
1134,1,173,2.333333333333333,0.26,0.6944444444444444,0.0924855491329479,0.1965317919075144,0.0520231213872832,0.0231213872832369,0.0173410404624277,0.0115606936416184,12.0,4.861111111111111,0.0
1135,1,153,2.230769230769231,0.2325581395348837,0.7950819672131147,0.1111111111111111,0.1699346405228758,0.0457516339869281,0.0196078431372549,0.0326797385620915,0.0261437908496732,9.384615384615383,5.090163934426229,0.0
1136,1,224,2.9285714285714284,0.208955223880597,0.6022099447513812,0.125,0.1741071428571428,0.0446428571428571,0.0178571428571428,0.0535714285714285,0.0089285714285714,12.928571428571429,5.0497237569060776,0.0
1137,1,120,3.333333333333333,0.3571428571428571,0.6020408163265306,0.1333333333333333,0.2166666666666666,0.0583333333333333,0.0666666666666666,0.0666666666666666,0.0083333333333333,16.333333333333332,5.255102040816326,0.0
1138,1,124,2.142857142857143,0.1666666666666666,0.616822429906542,0.1451612903225806,0.1935483870967742,0.0403225806451612,0.0161290322580645,0.0483870967741935,0.0241935483870967,15.285714285714286,4.962616822429907,0.0
1139,1,132,1.8888888888888888,0.0666666666666666,0.5132743362831859,0.0757575757575757,0.1515151515151515,0.0,0.0151515151515151,0.0,0.0378787878787878,12.555555555555555,4.601769911504425,0.0
1140,1,162,2.875,0.1521739130434782,0.6788321167883211,0.0864197530864197,0.1975308641975308,0.0308641975308641,0.0123456790123456,0.0246913580246913,0.0185185185185185,17.125,4.7226277372262775,0.0
1141,1,159,3.4444444444444446,0.2,0.6535433070866141,0.1069182389937107,0.1761006289308176,0.0251572327044025,0.0314465408805031,0.0251572327044025,0.0377358490566037,14.11111111111111,4.582677165354331,0.0
1142,1,21,2.0,0.1428571428571428,1.0,0.0952380952380952,0.238095238095238,0.0,0.0476190476190476,0.0,0.0476190476190476,8.5,4.588235294117647,0.0
1143,1,205,3.5454545454545454,0.4181818181818181,0.6646341463414634,0.1219512195121951,0.1463414634146341,0.0585365853658536,0.0536585365853658,0.0634146341463414,0.0195121951219512,14.909090909090908,4.762195121951219,0.0
1144,1,192,2.8461538461538463,0.4310344827586206,0.6274509803921569,0.1354166666666666,0.1666666666666666,0.0729166666666666,0.0572916666666666,0.0885416666666666,0.0,11.76923076923077,4.57516339869281,0.0
1145,1,33,2.5,0.375,0.6666666666666666,0.0606060606060606,0.1818181818181818,0.0303030303030303,0.0606060606060606,0.0,0.0,13.5,5.185185185185185,0.0
1146,1,162,4.857142857142857,0.2291666666666666,0.6666666666666666,0.1666666666666666,0.1296296296296296,0.037037037037037,0.0308641975308641,0.0925925925925925,0.0123456790123456,18.0,4.76984126984127,0.0061728395061728
1147,1,395,2.4285714285714284,0.3306451612903225,0.5889212827988338,0.1012658227848101,0.2126582278481012,0.0658227848101265,0.0379746835443038,0.020253164556962,0.0050632911392405,16.333333333333332,5.034985422740525,0.0025316455696202
1148,1,183,2.4166666666666665,0.2363636363636363,0.6710526315789473,0.0983606557377049,0.2021857923497267,0.0382513661202185,0.0327868852459016,0.0054644808743169,0.0382513661202185,12.666666666666666,4.651315789473684,0.0054644808743169
1149,1,225,4.0,0.2580645161290322,0.6123595505617978,0.0844444444444444,0.1911111111111111,0.0444444444444444,0.0266666666666666,0.0444444444444444,0.0044444444444444,16.181818181818183,5.056179775280899,0.0044444444444444
1150,1,245,3.0,0.3108108108108108,0.6859903381642513,0.1346938775510204,0.1673469387755102,0.0530612244897959,0.0408163265306122,0.0244897959183673,0.0163265306122449,17.25,4.78743961352657,0.0081632653061224
1151,1,215,2.727272727272727,0.2575757575757575,0.6174863387978142,0.1162790697674418,0.1906976744186046,0.041860465116279,0.0372093023255813,0.0046511627906976,0.0093023255813953,16.636363636363637,4.978142076502732,0.0
1152,1,39,4.5,0.0588235294117647,0.7931034482758621,0.1025641025641025,0.3333333333333333,0.0256410256410256,0.0,0.0,0.0,14.5,5.448275862068965,0.0
1153,1,125,1.8888888888888888,0.1538461538461538,0.6792452830188679,0.096,0.216,0.016,0.032,0.0,0.032,11.77777777777778,4.349056603773585,0.0
1154,1,174,1.4615384615384617,0.2424242424242424,0.75,0.1494252873563218,0.2298850574712643,0.0459770114942528,0.0459770114942528,0.0229885057471264,0.0057471264367816,11.692307692307692,5.065789473684211,0.0
1155,1,172,1.875,0.2631578947368421,0.6967741935483871,0.1220930232558139,0.2093023255813953,0.063953488372093,0.0232558139534883,0.0174418604651162,0.0116279069767441,19.375,4.361290322580645,0.005813953488372
1156,1,161,2.857142857142857,0.2666666666666666,0.6762589928057554,0.093167701863354,0.186335403726708,0.0248447204968944,0.0496894409937888,0.0248447204968944,0.0248447204968944,19.857142857142858,4.517985611510792,0.0
1157,1,586,4.538461538461538,0.2679738562091503,0.572961373390558,0.0750853242320819,0.1860068259385665,0.0443686006825938,0.0255972696245733,0.0051194539249146,0.0494880546075085,17.923076923076923,4.566523605150215,0.0
1158,1,266,3.0,0.2446808510638297,0.6271929824561403,0.131578947368421,0.2218045112781954,0.0451127819548872,0.0413533834586466,0.037593984962406,0.0075187969924812,19.0,4.7368421052631575,0.0
1159,1,243,3.25,0.2602739726027397,0.6188118811881188,0.176954732510288,0.1234567901234567,0.0123456790123456,0.0658436213991769,0.0781893004115226,0.0041152263374485,16.833333333333332,4.643564356435643,0.0
1160,1,109,1.125,0.15,0.7272727272727273,0.1192660550458715,0.2477064220183486,0.0275229357798165,0.0275229357798165,0.018348623853211,0.0,12.375,5.08080808080808,0.0
1161,1,157,1.6666666666666667,0.3461538461538461,0.6716417910447762,0.1337579617834395,0.197452229299363,0.0445859872611464,0.0700636942675159,0.0063694267515923,0.0254777070063694,11.166666666666666,5.059701492537314,0.0
1162,1,181,1.9090909090909087,0.3050847457627119,0.610062893081761,0.1215469613259668,0.2044198895027624,0.0441988950276243,0.0552486187845303,0.0220994475138121,0.0165745856353591,14.454545454545457,4.60377358490566,0.005524861878453
1163,1,195,2.6666666666666665,0.2769230769230769,0.6352941176470588,0.1333333333333333,0.2,0.0358974358974358,0.0564102564102564,0.0564102564102564,0.0102564102564102,18.88888888888889,4.588235294117647,0.0
1164,1,167,2.5,0.1964285714285714,0.6546762589928058,0.1257485029940119,0.2095808383233532,0.0359281437125748,0.029940119760479,0.0479041916167664,0.0,13.9,5.093525179856115,0.0
1165,1,464,2.703703703703704,0.4817518248175182,0.6503856041131105,0.1293103448275862,0.1659482758620689,0.0711206896551724,0.0711206896551724,0.0517241379310344,0.0150862068965517,14.407407407407408,5.102827763496144,0.0021551724137931
1166,1,184,3.25,0.2619047619047619,0.6666666666666666,0.0815217391304347,0.1467391304347826,0.0380434782608695,0.0217391304347826,0.0163043478260869,0.0380434782608695,19.5,4.884615384615385,0.0
1167,1,140,2.25,0.125,0.6916666666666667,0.1142857142857142,0.2285714285714285,0.0285714285714285,0.0142857142857142,0.0357142857142857,0.0142857142857142,15.0,5.0,0.0
1168,1,78,3.25,0.3333333333333333,0.71875,0.141025641025641,0.0897435897435897,0.0512820512820512,0.0256410256410256,0.0641025641025641,0.0,16.0,4.796875,0.0
1169,1,278,2.1875,0.2473118279569892,0.6390041493775933,0.1366906474820144,0.197841726618705,0.0575539568345323,0.0251798561151079,0.0215827338129496,0.0035971223021582,15.0625,5.153526970954357,0.0107913669064748
1170,1,177,2.8,0.196078431372549,0.6802721088435374,0.0847457627118644,0.2033898305084746,0.0338983050847457,0.0225988700564971,0.0451977401129943,0.0169491525423728,14.7,4.857142857142857,0.0
1171,1,164,3.125,0.3396226415094339,0.6788321167883211,0.1097560975609756,0.2134146341463414,0.0548780487804878,0.0548780487804878,0.0304878048780487,0.0060975609756097,17.125,4.452554744525547,0.0
1172,1,150,3.0,0.3125,0.7401574803149606,0.1333333333333333,0.1866666666666666,0.0533333333333333,0.0466666666666666,0.0133333333333333,0.0,18.142857142857142,5.322834645669292,0.0
1173,1,246,2.8461538461538463,0.4305555555555556,0.6195121951219512,0.1300813008130081,0.1626016260162601,0.0691056910569105,0.056910569105691,0.016260162601626,0.0121951219512195,15.76923076923077,4.8585365853658535,0.0
1174,1,149,2.8181818181818183,0.2857142857142857,0.7155172413793104,0.0939597315436241,0.1409395973154362,0.0402684563758389,0.0268456375838926,0.0268456375838926,0.0,10.545454545454543,5.0344827586206895,0.0
1175,1,300,1.5135135135135136,0.3275862068965517,0.4586776859504132,0.09,0.1033333333333333,0.0233333333333333,0.04,0.1233333333333333,0.0066666666666666,6.54054054054054,4.475206611570248,0.0033333333333333
1176,1,170,2.6153846153846154,0.1875,0.6194029850746269,0.1058823529411764,0.1764705882352941,0.0,0.0529411764705882,0.0647058823529411,0.0176470588235294,10.307692307692308,4.186567164179104,0.0058823529411764
1177,1,172,2.625,0.2549019607843137,0.6510067114093959,0.1162790697674418,0.1802325581395348,0.0697674418604651,0.005813953488372,0.0348837209302325,0.0,18.625,4.852348993288591,0.0
1178,1,225,4.5,0.2615384615384615,0.6577540106951871,0.08,0.2088888888888889,0.0488888888888888,0.0266666666666666,0.0133333333333333,0.0355555555555555,23.375,5.245989304812834,0.0044444444444444
1179,1,184,3.7777777777777777,0.217391304347826,0.6486486486486487,0.092391304347826,0.1576086956521739,0.0434782608695652,0.0108695652173913,0.0489130434782608,0.0054347826086956,16.444444444444443,5.202702702702703,0.0
1180,1,112,2.333333333333333,0.119047619047619,0.8089887640449438,0.1071428571428571,0.2678571428571428,0.0267857142857142,0.0178571428571428,0.0089285714285714,0.0178571428571428,9.88888888888889,5.280898876404494,0.0
1181,1,203,2.25,0.2121212121212121,0.6379310344827587,0.1477832512315271,0.1773399014778325,0.0492610837438423,0.0197044334975369,0.0788177339901477,0.0246305418719211,14.5,4.724137931034483,0.0049261083743842
1182,1,256,2.8461538461538463,0.3373493975903614,0.5714285714285714,0.13671875,0.1875,0.0625,0.046875,0.0234375,0.00390625,16.692307692307693,4.953917050691245,0.0
1183,1,49,2.0,0.3333333333333333,0.875,0.1428571428571428,0.2244897959183673,0.0612244897959183,0.0612244897959183,0.0204081632653061,0.0,10.0,5.325,0.0
1184,1,189,2.230769230769231,0.2727272727272727,0.6835443037974683,0.1216931216931216,0.1693121693121693,0.0476190476190476,0.0317460317460317,0.0317460317460317,0.0264550264550264,12.153846153846152,4.854430379746836,0.0
1185,1,190,2.6153846153846154,0.2352941176470588,0.6363636363636364,0.1157894736842105,0.1526315789473684,0.0210526315789473,0.0421052631578947,0.0263157894736842,0.0210526315789473,11.846153846153848,4.714285714285714,0.0052631578947368
1186,1,259,2.0,0.345679012345679,0.6796536796536796,0.138996138996139,0.1737451737451737,0.0579150579150579,0.0501930501930501,0.0501930501930501,0.0077220077220077,17.76923076923077,5.03030303030303,0.0
1187,1,141,2.6666666666666665,0.3255813953488372,0.7068965517241379,0.1276595744680851,0.1773049645390071,0.0567375886524822,0.0425531914893617,0.0496453900709219,0.0141843971631205,12.88888888888889,5.353448275862069,0.0
1188,1,159,3.125,0.238095238095238,0.6691729323308271,0.0880503144654088,0.1761006289308176,0.0440251572327044,0.0188679245283018,0.0125786163522012,0.0251572327044025,16.625,4.481203007518797,0.0
1189,1,294,3.5,0.55,0.624,0.0748299319727891,0.1972789115646258,0.0850340136054421,0.064625850340136,0.0238095238095238,0.0238095238095238,20.83333333333333,4.964,0.0
1190,1,221,4.3,0.2708333333333333,0.6685714285714286,0.0678733031674208,0.1493212669683258,0.0316742081447963,0.0271493212669683,0.0316742081447963,0.0452488687782805,17.5,4.645714285714286,0.0
1191,1,165,1.9166666666666667,0.3478260869565217,0.6928571428571428,0.1272727272727272,0.1515151515151515,0.0424242424242424,0.0545454545454545,0.0424242424242424,0.0121212121212121,11.666666666666666,5.071428571428571,0.0
1192,1,167,1.6875,0.1428571428571428,0.7318840579710145,0.1257485029940119,0.1676646706586826,0.0239520958083832,0.0179640718562874,0.0179640718562874,0.0239520958083832,8.625,5.021739130434782,0.0
1193,1,108,1.625,0.3529411764705882,0.776595744680851,0.1574074074074074,0.1574074074074074,0.0185185185185185,0.0925925925925925,0.037037037037037,0.0092592592592592,11.75,4.97872340425532,0.0
1194,1,109,1.0833333333333333,0.1794871794871795,0.7263157894736842,0.146788990825688,0.2110091743119266,0.0091743119266055,0.055045871559633,0.036697247706422,0.0091743119266055,7.916666666666667,5.442105263157894,0.0
1195,1,77,1.4285714285714286,0.1481481481481481,0.8,0.1688311688311688,0.1818181818181818,0.0389610389610389,0.0129870129870129,0.0259740259740259,0.0,9.285714285714286,5.338461538461538,0.0
1196,1,223,2.0,0.225,0.6548223350253807,0.1569506726457399,0.2017937219730941,0.0269058295964125,0.0538116591928251,0.0538116591928251,0.0,16.416666666666668,5.035532994923858,0.0
1197,1,131,4.571428571428571,0.4814814814814814,0.7938144329896907,0.0916030534351145,0.1145038167938931,0.0763358778625954,0.0229007633587786,0.0229007633587786,0.0381679389312977,13.857142857142858,4.649484536082475,0.0
1198,1,107,2.25,0.3235294117647059,0.6477272727272727,0.1401869158878504,0.1775700934579439,0.0560747663551401,0.0467289719626168,0.0654205607476635,0.0093457943925233,11.0,4.488636363636363,0.0093457943925233
1199,1,194,3.333333333333333,0.1551724137931034,0.6851851851851852,0.1082474226804123,0.190721649484536,0.0257731958762886,0.0206185567010309,0.0206185567010309,0.0154639175257731,18.0,4.91358024691358,0.0051546391752577
1200,1,99,2.7142857142857144,0.2,0.7402597402597403,0.0808080808080808,0.1717171717171717,0.0202020202020202,0.0303030303030303,0.0101010101010101,0.0101010101010101,11.0,5.337662337662338,0.0101010101010101
1201,1,140,1.5833333333333333,0.4090909090909091,0.6974789915966386,0.1357142857142857,0.1785714285714285,0.0357142857142857,0.0928571428571428,0.0571428571428571,0.0,9.916666666666666,5.361344537815126,0.0
1202,1,218,2.4545454545454546,0.0857142857142857,0.574468085106383,0.1055045871559633,0.2155963302752293,0.0091743119266055,0.018348623853211,0.018348623853211,0.0137614678899082,17.09090909090909,4.696808510638298,0.0091743119266055
1203,1,159,2.6666666666666665,0.1914893617021276,0.582089552238806,0.1320754716981132,0.1635220125786163,0.0188679245283018,0.0377358490566037,0.0628930817610062,0.0188679245283018,14.88888888888889,4.619402985074627,0.0
1204,1,298,2.75,0.3205128205128205,0.6414342629482072,0.0906040268456375,0.1711409395973154,0.0402684563758389,0.0436241610738255,0.0302013422818791,0.0838926174496644,15.6875,5.103585657370518,0.0033557046979865
1205,1,254,2.833333333333333,0.352112676056338,0.6268656716417911,0.1299212598425196,0.1496062992125984,0.0472440944881889,0.0511811023622047,0.0354330708661417,0.0078740157480314,11.166666666666666,4.557213930348259,0.0
1206,1,43,1.0,0.1538461538461538,0.7692307692307693,0.1162790697674418,0.1860465116279069,0.0465116279069767,0.0,0.0,0.0232558139534883,13.0,4.974358974358975,0.0
1207,1,120,2.0,0.1219512195121951,0.7525773195876289,0.1333333333333333,0.2083333333333333,0.0083333333333333,0.0333333333333333,0.025,0.0333333333333333,10.77777777777778,5.618556701030927,0.0
1208,1,227,5.75,0.1136363636363636,0.6480446927374302,0.0837004405286343,0.1101321585903083,0.013215859030837,0.0088105726872246,0.0220264317180616,0.092511013215859,22.375,4.620111731843576,0.0044052863436123
1209,1,209,2.8181818181818183,0.2372881355932203,0.6457142857142857,0.1148325358851674,0.1674641148325359,0.0287081339712918,0.0382775119617224,0.0095693779904306,0.0382775119617224,15.909090909090908,4.845714285714286,0.0
1210,1,337,4.285714285714286,0.2375,0.6363636363636364,0.0801186943620178,0.1572700296735905,0.0237388724035608,0.0326409495548961,0.0089020771513353,0.0534124629080118,19.642857142857142,4.92,0.0029673590504451
1211,1,248,2.4285714285714284,0.359375,0.6358974358974359,0.0967741935483871,0.1612903225806451,0.0564516129032258,0.0362903225806451,0.0362903225806451,0.0282258064516129,9.285714285714286,4.933333333333334,0.0040322580645161
1212,1,124,2.375,0.2222222222222222,0.7281553398058253,0.1290322580645161,0.1612903225806451,0.0564516129032258,0.0080645161290322,0.0483870967741935,0.0080645161290322,12.875,4.844660194174757,0.0080645161290322
1213,1,181,3.555555555555556,0.4693877551020408,0.7006802721088435,0.0994475138121546,0.1712707182320442,0.0828729281767955,0.0441988950276243,0.0220994475138121,0.0,16.333333333333332,4.9727891156462585,0.0
1214,1,127,2.0,0.1142857142857142,0.6699029126213593,0.1102362204724409,0.1653543307086614,0.0157480314960629,0.0157480314960629,0.0314960629921259,0.0236220472440944,9.363636363636363,5.087378640776699,0.0
1215,1,146,2.8,0.2,0.603448275862069,0.1164383561643835,0.1575342465753424,0.0342465753424657,0.0205479452054794,0.0273972602739726,0.0068493150684931,11.6,4.706896551724138,0.0
1216,1,183,2.1333333333333333,0.1147540983606557,0.7,0.1584699453551912,0.174863387978142,0.0109289617486338,0.0273224043715847,0.0382513661202185,0.0163934426229508,10.0,5.1066666666666665,0.0
1217,1,220,2.294117647058824,0.1764705882352941,0.615819209039548,0.1363636363636363,0.1727272727272727,0.0318181818181818,0.0227272727272727,0.059090909090909,0.0,10.411764705882351,4.491525423728813,0.0
1218,1,299,3.1875,0.2291666666666666,0.6437246963562753,0.1438127090301003,0.177257525083612,0.0367892976588628,0.0367892976588628,0.0367892976588628,0.0133779264214046,15.4375,5.109311740890688,0.0
1219,1,173,2.933333333333333,0.3555555555555555,0.703125,0.1040462427745664,0.1560693641618497,0.0462427745664739,0.0462427745664739,0.0115606936416184,0.0173410404624277,8.533333333333333,4.7421875,0.0
1220,1,166,1.9444444444444444,0.3191489361702128,0.627906976744186,0.108433734939759,0.1746987951807229,0.0542168674698795,0.036144578313253,0.0180722891566265,0.0240963855421686,7.166666666666667,5.635658914728682,0.0
1221,1,113,3.125,0.0833333333333333,0.7441860465116279,0.1238938053097345,0.1946902654867256,0.0,0.0265486725663716,0.0265486725663716,0.0,10.75,4.709302325581396,0.0
1222,1,260,2.6875,0.1392405063291139,0.6093023255813953,0.123076923076923,0.1807692307692307,0.023076923076923,0.0192307692307692,0.0192307692307692,0.0076923076923076,13.4375,5.330232558139535,0.0076923076923076
1223,1,284,2.523809523809524,0.2567567567567567,0.6069868995633187,0.1056338028169014,0.1549295774647887,0.0246478873239436,0.0422535211267605,0.056338028169014,0.0598591549295774,10.904761904761903,4.602620087336245,0.0
1224,1,168,1.8,0.2884615384615384,0.6642857142857143,0.1071428571428571,0.2023809523809523,0.0535714285714285,0.0357142857142857,0.0535714285714285,0.0,9.333333333333334,4.485714285714286,0.0
1225,1,184,2.8,0.1525423728813559,0.564935064935065,0.1413043478260869,0.1793478260869565,0.0326086956521739,0.0163043478260869,0.0706521739130434,0.0108695652173913,15.4,4.525974025974026,0.0
1226,1,339,2.6956521739130435,0.375,0.5745454545454546,0.1150442477876106,0.168141592920354,0.0383480825958702,0.0678466076696165,0.0589970501474926,0.0117994100294985,11.956521739130435,4.694545454545454,0.0
1227,1,176,2.75,0.08,0.5815602836879432,0.1306818181818181,0.1534090909090909,0.0056818181818181,0.0170454545454545,0.0227272727272727,0.0170454545454545,11.75,4.24113475177305,0.0
1228,1,79,10.0,0.4,0.7368421052631579,0.0632911392405063,0.1265822784810126,0.050632911392405,0.0253164556962025,0.0126582278481012,0.0253164556962025,28.5,4.649122807017544,0.0
1229,1,130,3.142857142857143,0.2352941176470588,0.6320754716981132,0.0538461538461538,0.2076923076923077,0.0384615384615384,0.023076923076923,0.0,0.0076923076923076,15.142857142857142,4.79245283018868,0.0076923076923076
