id_noticia,trunc_pausality,trunc_emotiveness,trunc_diversity,trunc_upper_case_density,link_density
1577,2.888888888888889,0.3142857142857143,0.6134453781512605,0.0410958904109589,0.0068493150684931
1578,2.142857142857143,0.1549295774647887,0.6467661691542289,0.0128755364806866,0.0042918454935622
1579,2.5,0.1515151515151515,0.6666666666666666,0.0144927536231884,0.0048309178743961
1580,2.25,0.3260869565217391,0.6985294117647058,0.0424242424242424,0.0
1581,1.7142857142857142,0.2419354838709677,0.6022099447513812,0.0321100917431192,0.0
1582,1.6666666666666667,0.2745098039215686,0.708029197080292,0.0194805194805194,0.0
1583,2.5,0.1777777777777777,0.7043478260869566,0.0072992700729927,0.0072992700729927
1584,3.3125,0.2272727272727272,0.609375,0.0064308681672025,0.0
1585,2.375,0.323943661971831,0.6231155778894473,0.0251046025104602,0.00418410041841
1586,2.75,0.4047619047619047,0.7350427350427351,0.0,0.0066225165562913
1587,4.764705882352941,0.3125,0.6317829457364341,0.0,0.002932551319648
1588,1.8333333333333333,0.0909090909090909,0.6818181818181818,0.03,0.01
1589,2.2222222222222223,0.2121212121212121,0.6804733727810651,0.0052356020942408,0.0
1590,2.2857142857142856,0.2325581395348837,0.625,0.0070671378091872,0.0
1591,2.583333333333333,0.1212121212121212,0.5757575757575758,0.0259740259740259,0.0
1592,2.1,0.1836734693877551,0.7610619469026548,0.0074074074074074,0.0
1593,2.0,0.1379310344827586,0.7297297297297297,0.0227272727272727,0.0
1594,2.5454545454545454,0.2075471698113207,0.6962962962962963,0.006060606060606,0.0
1595,1.8571428571428568,0.28,0.7213114754098361,0.0263157894736842,0.0
1596,1.4736842105263157,0.1684210526315789,0.6233183856502242,0.0237154150197628,0.0
1597,3.0,0.144927536231884,0.5935828877005348,0.0087719298245614,0.0043859649122807
1598,1.75,0.1428571428571428,0.6814814814814815,0.0127388535031847,0.0063694267515923
1599,2.125,0.3,0.7096774193548387,0.009009009009009,0.009009009009009
1600,2.25,0.1,0.7575757575757576,0.0084745762711864,0.0
1601,1.75,0.3333333333333333,0.7954545454545454,0.0,0.0
1602,1.8333333333333333,0.2926829268292683,0.6821705426356589,0.0196078431372549,0.0065359477124183
1603,2.4545454545454546,0.1818181818181818,0.6016260162601627,0.0131578947368421,0.006578947368421
1604,3.36,0.2335766423357664,0.5433070866141733,0.006423982869379,0.0
1605,2.8484848484848486,0.4306569343065693,0.5904522613065326,0.0040485829959514,0.0
1606,2.3529411764705883,0.1411764705882353,0.5975609756097561,0.0104529616724738,0.0
1607,1.0,1.0,1.0,0.0,0.0
1608,2.5294117647058822,0.375,0.6296296296296297,0.0383141762452107,0.003831417624521
1609,2.0,0.3255813953488372,0.6982758620689655,0.0,0.0
1610,3.272727272727273,0.1971830985915492,0.6867469879518072,0.0049019607843137,0.0049019607843137
1611,6.0,0.1666666666666666,0.7951807228915663,0.0695652173913043,0.0
1612,2.571428571428572,0.2592592592592592,0.6503067484662577,0.0,0.0049751243781094
1613,3.142857142857143,0.2181818181818181,0.6666666666666666,0.0049504950495049,0.0049504950495049
1614,2.0,0.2363636363636363,0.6643835616438356,0.0,0.0
1615,3.4285714285714284,0.15,0.6854838709677419,0.0067114093959731,0.0
1616,1.2857142857142858,0.3076923076923077,0.696969696969697,0.0,0.009090909090909
1617,1.8888888888888888,0.2954545454545454,0.6935483870967742,0.0069930069930069,0.0
1618,2.0,0.1194029850746268,0.5878787878787879,0.0160427807486631,0.0
1619,2.9,0.2450331125827814,0.5165692007797271,0.0614617940199335,0.0033222591362126
1620,2.0,0.2758620689655172,0.8125,0.0106382978723404,0.0
1621,3.125,0.2040816326530612,0.7419354838709677,0.0331125827814569,0.0
1622,2.6666666666666665,0.2266666666666666,0.6300813008130082,0.03125,0.0
1623,3.0,0.0,1.0,0.0,0.0
1624,2.5,0.3448275862068966,0.6896551724137931,0.0092592592592592,0.0092592592592592
1625,2.857142857142857,0.2272727272727272,0.717741935483871,0.0136986301369863,0.0068493150684931
1626,2.2,0.2857142857142857,0.7682926829268293,0.0106382978723404,0.0106382978723404
1627,2.333333333333333,0.2195121951219512,0.6412556053811659,0.0037453183520599,0.0
1628,3.111111111111111,0.2727272727272727,0.5945945945945946,0.0,0.0
1629,2.4,0.1724137931034483,0.73,0.0238095238095238,0.0
1630,2.875,0.3555555555555555,0.6764705882352942,0.0062111801242236,0.0
1631,2.0,0.3636363636363636,0.79,0.0333333333333333,0.0
1632,1.6666666666666667,0.196078431372549,0.688,0.0140845070422535,0.0211267605633802
1633,2.2222222222222223,0.2456140350877192,0.6089743589743589,0.0224719101123595,0.0
1634,2.125,0.125,0.6136363636363636,0.0094339622641509,0.0047169811320754
1635,1.625,0.2258064516129032,0.6408839779005525,0.0287081339712918,0.0143540669856459
1636,3.0,0.2285714285714285,0.7428571428571429,0.0076335877862595,0.0076335877862595
1637,4.363636363636363,0.3936170212765957,0.5791505791505791,0.032258064516129,0.0
1638,1.818181818181818,0.2142857142857142,0.7439024390243902,0.0,0.0
1639,2.909090909090909,0.2857142857142857,0.7053571428571429,0.0136986301369863,0.0
1640,2.333333333333333,0.208955223880597,0.6141304347826086,0.0090497737556561,0.0
1641,2.571428571428572,0.2898550724637681,0.6179245283018868,0.008,0.0
1642,1.6428571428571428,0.1458333333333333,0.7062937062937062,0.0357142857142857,0.0119047619047619
1643,2.8181818181818183,0.2745098039215686,0.6342857142857142,0.0096153846153846,0.0
1644,2.5,0.119047619047619,0.6747967479674797,0.0,0.0
1645,3.0,0.4146341463414634,0.6544117647058824,0.0116959064327485,0.0058479532163742
1646,2.9,0.3442622950819672,0.66,0.0304347826086956,0.0
1647,2.375,0.2580645161290322,0.8048780487804879,0.0196078431372549,0.0
1648,1.875,0.2413793103448276,0.6790123456790124,0.0103092783505154,0.0
1649,1.375,0.4347826086956521,0.7384615384615385,0.0,0.0
1650,2.210526315789474,0.2525252525252525,0.5392857142857143,0.0123456790123456,0.0030864197530864
1651,2.0,0.2972972972972973,0.7049180327868853,0.0211267605633802,0.0140845070422535
1652,1.8,0.3333333333333333,0.6355140186915887,0.0158730158730158,0.0
1653,1.9230769230769231,0.3260869565217391,0.6618705035971223,0.0120481927710843,0.0120481927710843
1654,3.0,0.1475409836065573,0.5736040609137056,0.0086580086580086,0.0043290043290043
1655,2.6666666666666665,0.1627906976744186,0.6551724137931034,0.0,0.0
1656,1.8529411764705883,0.4605263157894737,0.6796116504854369,0.014760147601476,0.007380073800738
1657,2.8,0.1833333333333333,0.6493506493506493,0.0054347826086956,0.0
1658,2.571428571428572,0.2444444444444444,0.6666666666666666,0.015625,0.0
1659,2.5,0.0,0.6333333333333333,0.0555555555555555,0.0
1660,1.7142857142857142,0.3793103448275862,0.7640449438202247,0.0196078431372549,0.0
1661,2.1538461538461537,0.35,0.5913978494623656,0.040983606557377,0.0
1662,2.388888888888889,0.3684210526315789,0.6341463414634146,0.0040160642570281,0.0
1663,1.75,0.4,0.65625,0.0267857142857142,0.0178571428571428
1664,1.9090909090909087,0.3142857142857143,0.5923076923076923,0.0131578947368421,0.0
1665,1.9,0.2051282051282051,0.7102803738317757,0.0157480314960629,0.0
1666,2.9,0.2,0.6415094339622641,0.0,0.0
1667,1.8888888888888888,0.1568627450980392,0.6090225563909775,0.0197368421052631,0.0
1668,2.6666666666666665,0.2962962962962963,0.6060606060606061,0.0050251256281407,0.0
1669,2.571428571428572,0.1875,0.6666666666666666,0.0138888888888888,0.0
1670,3.625,0.4036697247706422,0.6028169014084507,0.016867469879518,0.0
1671,3.7142857142857135,0.2291666666666666,0.7540983606557377,0.02,0.0
1672,2.25,0.0,0.7777777777777778,0.027027027027027,0.0
1673,3.2,0.3,0.6692913385826772,0.0125,0.0
1674,2.533333333333333,0.2258064516129032,0.6228070175438597,0.0149812734082397,0.0037453183520599
1675,2.2,0.2432432432432432,0.6633663366336634,0.024,0.008
1676,1.818181818181818,0.3513513513513513,0.5945945945945946,0.0,0.0
1677,2.272727272727273,0.2461538461538461,0.6129032258064516,0.0188679245283018,0.0047169811320754
1678,1.7272727272727273,0.3636363636363636,0.7647058823529411,0.0245901639344262,0.0
1679,1.2222222222222223,0.1212121212121212,0.7674418604651163,0.0101010101010101,0.0101010101010101
1680,3.2,0.2,0.6420454545454546,0.0,0.0
1681,2.4,0.3076923076923077,0.7972972972972973,0.0,0.0114942528735632
1682,1.9375,0.392156862745098,0.6142857142857143,0.0174418604651162,0.0
1683,1.9230769230769231,0.3529411764705882,0.6209677419354839,0.0198675496688741,0.0066225165562913
1684,1.7692307692307692,0.1351351351351351,0.7008547008547008,0.0140845070422535,0.0
1685,2.2,0.0666666666666666,0.6235294117647059,0.0412371134020618,0.0103092783505154
1686,1.9444444444444444,0.2567567567567567,0.6176470588235294,0.0248962655601659,0.0
1687,2.142857142857143,0.1739130434782608,0.7777777777777778,0.0454545454545454,0.0
1688,3.888888888888889,0.35,0.6722689075630253,0.0192307692307692,0.0128205128205128
1689,1.818181818181818,0.09375,0.6222222222222222,0.0357142857142857,0.0
1690,2.636363636363636,0.3846153846153846,0.6967213114754098,0.0326797385620915,0.0
1691,2.7777777777777777,0.238095238095238,0.5348837209302325,0.0150753768844221,0.0050251256281407
1692,2.6666666666666665,0.3714285714285714,0.7735849056603774,0.0241935483870967,0.0080645161290322
1693,1.5,0.2033898305084746,0.7133757961783439,0.0,0.0
1694,2.3076923076923075,0.3953488372093023,0.6666666666666666,0.0131578947368421,0.0
1695,2.1818181818181817,0.3,0.6194029850746269,0.0,0.0062111801242236
1696,2.8181818181818183,0.3809523809523809,0.6504065040650406,0.0,0.0
1697,2.333333333333333,0.3571428571428571,0.7764705882352941,0.0099009900990099,0.0
1698,3.0,0.4,0.8,0.0238095238095238,0.0
1699,1.9230769230769231,0.2857142857142857,0.7196969696969697,0.0125786163522012,0.0062893081761006
1700,2.8461538461538463,0.25,0.6795580110497238,0.0,0.0
1701,2.0,0.5333333333333333,0.7142857142857143,0.0,0.0
1702,1.5714285714285714,0.2142857142857142,0.6632653061224489,0.009009009009009,0.0
1703,2.2222222222222223,0.3809523809523809,0.659217877094972,0.0165975103734439,0.0082987551867219
1704,3.125,0.3333333333333333,0.6747967479674797,0.0133333333333333,0.0
1705,1.5,0.375,0.6710526315789473,0.0,0.0
1706,2.3125,0.109375,0.7116564417177914,0.0198019801980198,0.0
1707,2.375,0.1176470588235294,0.65625,0.0,0.0
1708,2.5,0.4017094017094017,0.6096774193548387,0.010752688172043,0.0
1709,1.75,0.0,0.95,0.0,0.0
1710,2.083333333333333,0.2,0.5979381443298969,0.0227272727272727,0.0136363636363636
1711,2.4444444444444446,0.3454545454545454,0.6666666666666666,0.0213903743315508,0.0
1712,3.0,0.1632653061224489,0.7567567567567568,0.0,0.0
1713,3.142857142857143,0.2727272727272727,0.5990990990990991,0.0,0.0074626865671641
1714,1.6923076923076923,0.2297297297297297,0.612565445026178,0.0084745762711864,0.0
1715,3.111111111111111,0.1285714285714285,0.5572916666666666,0.027027027027027,0.0045045045045045
1716,2.6153846153846154,0.2692307692307692,0.616504854368932,0.0165289256198347,0.0
1717,1.65,0.4,0.6363636363636364,0.0112359550561797,0.0
1718,1.9166666666666667,0.2166666666666666,0.6114285714285714,0.015,0.01
1719,2.5,0.1333333333333333,0.7746478873239436,0.0,0.0
1720,1.736842105263158,0.3404255319148936,0.6165413533834586,0.0066445182724252,0.0066445182724252
1721,1.9,0.2941176470588235,0.71,0.0,0.0165289256198347
1722,2.2142857142857144,0.1929824561403508,0.6643356643356644,0.0,0.0170454545454545
1723,2.2777777777777777,0.3289473684210526,0.6129032258064516,0.0115384615384615,0.0038461538461538
1724,2.0,0.3958333333333333,0.6940298507462687,0.0,0.0
1725,1.7272727272727273,0.2285714285714285,0.7252747252747253,0.0,0.0
1726,3.0,0.2295081967213114,0.6052631578947368,0.0225225225225225,0.0
1727,1.9166666666666667,0.1785714285714285,0.6143790849673203,0.0224719101123595,0.0
1728,2.625,0.1304347826086956,0.656,0.0135135135135135,0.0
1729,2.6666666666666665,0.3076923076923077,0.6635514018691588,0.0075187969924812,0.0
1730,2.0526315789473686,0.3150684931506849,0.6275510204081632,0.0168776371308016,0.0
1731,3.2142857142857144,0.3114754098360656,0.6628571428571428,0.0045045045045045,0.0045045045045045
1732,2.380952380952381,0.3923076923076923,0.5830903790087464,0.005050505050505,0.0
1733,2.6,0.1428571428571428,0.5771812080536913,0.0264550264550264,0.0
1734,2.6666666666666665,0.2352941176470588,0.7065217391304348,0.0,0.018348623853211
1735,2.6666666666666665,0.2461538461538461,0.651685393258427,0.0409090909090909,0.009090909090909
1736,2.375,0.303030303030303,0.7321428571428571,0.0151515151515151,0.0
1737,2.6666666666666665,0.3076923076923077,0.725,0.0064935064935064,0.0
1738,1.625,0.2045454545454545,0.6044776119402985,0.0337837837837837,0.0
1739,1.8,0.1555555555555555,0.7157894736842105,0.008695652173913,0.017391304347826
1740,3.571428571428572,0.3146853146853147,0.5407239819004525,0.0115606936416184,0.0077071290944123
1741,5.333333333333333,0.1379310344827586,0.7402597402597403,0.0175438596491228,0.0
1742,2.2857142857142856,0.3333333333333333,0.6126126126126126,0.0,0.0
1743,3.333333333333333,0.1886792452830188,0.610738255033557,0.0386740331491712,0.005524861878453
1744,2.363636363636364,0.0727272727272727,0.7099236641221374,0.0,0.0251572327044025
1745,2.7777777777777777,0.34,0.7446808510638298,0.0059880239520958,0.0
1746,3.1923076923076925,0.3472222222222222,0.533816425120773,0.032,0.0
1747,2.8823529411764706,0.2903225806451613,0.6987951807228916,0.0,0.0
1748,3.4,0.1818181818181818,0.5972222222222222,0.0277777777777777,0.0
1749,2.0,0.423728813559322,0.6205128205128205,0.0376569037656903,0.0
1750,2.25,0.2857142857142857,0.7954545454545454,0.0,0.0
1751,1.7777777777777777,0.1379310344827586,0.6633663366336634,0.1512605042016806,0.0
1752,3.7777777777777777,0.1538461538461538,0.7122302158273381,0.0113636363636363,0.0056818181818181
1753,2.4,0.2424242424242424,0.6727272727272727,0.0073529411764705,0.0
1754,2.3,0.1272727272727272,0.6762589928057554,0.0,0.0060975609756097
1755,2.333333333333333,0.2608695652173913,0.6915887850467289,0.0,0.0
1756,2.9166666666666665,0.4383561643835616,0.7087378640776699,0.0,0.0
1757,2.333333333333333,0.2692307692307692,0.7368421052631579,0.0169491525423728,0.0
1758,2.75,0.2796610169491525,0.5891238670694864,0.0079365079365079,0.0026455026455026
1759,2.0,0.3421052631578947,0.6728971962616822,0.0,0.0
1760,2.111111111111111,0.3103448275862069,0.7340425531914894,0.008695652173913,0.0
1761,2.1818181818181817,0.3387096774193548,0.7065868263473054,0.0259067357512953,0.0
1762,2.55,0.2272727272727272,0.6680161943319838,0.01,0.0033333333333333
1763,1.6666666666666667,0.4242424242424242,0.7009345794392523,0.016,0.008
1764,1.85,0.1978021978021978,0.5815899581589958,0.0215827338129496,0.0
1765,1.8888888888888888,0.2272727272727272,0.6238938053097345,0.0114942528735632,0.0
1766,1.5833333333333333,0.2058823529411764,0.7,0.0099009900990099,0.0
1767,2.260869565217391,0.4210526315789473,0.625,0.0,0.0
1768,2.8,0.3260869565217391,0.6139240506329114,0.0211640211640211,0.0
1769,2.6,0.2978723404255319,0.562874251497006,0.010204081632653,0.010204081632653
1770,1.8333333333333333,0.2285714285714285,0.69,0.0,0.0
1771,2.1,0.2407407407407407,0.671875,0.0529801324503311,0.0
1772,1.6666666666666667,0.2537313432835821,0.6368715083798883,0.0,0.0
1773,3.142857142857143,0.3176470588235294,0.5818965517241379,0.0179856115107913,0.0035971223021582
1774,1.8571428571428568,0.3278688524590163,0.7062937062937062,0.0116959064327485,0.0
1775,2.090909090909091,0.282051282051282,0.7068965517241379,0.0214285714285714,0.0214285714285714
1776,3.357142857142857,0.1896551724137931,0.5309278350515464,0.0041322314049586,0.0
1777,2.555555555555556,0.1935483870967742,0.7025316455696202,0.0164835164835164,0.0
1778,4.555555555555555,0.2045454545454545,0.7285714285714285,0.0054644808743169,0.0054644808743169
1779,2.0,0.3181818181818182,0.6967213114754098,0.0069444444444444,0.0
1780,3.875,0.238095238095238,0.668918918918919,0.0329670329670329,0.0
1781,2.652173913043478,0.2203389830508474,0.5510204081632653,0.0140056022408963,0.0028011204481792
1782,2.4285714285714284,0.1785714285714285,0.7361111111111112,0.0219780219780219,0.0
1783,2.6666666666666665,0.2894736842105263,0.5787037037037037,0.0120481927710843,0.0
1784,1.3076923076923077,0.4,0.6666666666666666,0.0,0.0
1785,1.75,0.2068965517241379,0.6875,0.0267857142857142,0.0178571428571428
1786,1.6666666666666667,0.05,0.7547169811320755,0.015625,0.0
1787,2.4444444444444446,0.28,0.7238805970149254,0.0,0.0
1788,2.083333333333333,0.5555555555555556,0.711864406779661,0.0,0.0
1789,3.2,0.1470588235294117,0.6129032258064516,0.0316742081447963,0.0
1790,1.2,0.1666666666666666,0.6875,0.0,0.0
1791,2.7777777777777777,0.2248520710059171,0.5397196261682243,0.0079207920792079,0.0
1792,2.6666666666666665,0.1428571428571428,0.7804878048780488,0.0,0.0
1793,1.5454545454545454,0.2,0.717391304347826,0.063063063063063,0.009009009009009
1794,2.6666666666666665,0.3428571428571428,0.5833333333333334,0.0782312925170068,0.0
1795,3.8,0.2992700729927007,0.5742296918767507,0.0048076923076923,0.0
1796,2.1666666666666665,0.2916666666666667,0.7903225806451613,0.0,0.0
1797,3.7,0.2809917355371901,0.5909090909090909,0.0233644859813084,0.0023364485981308
1798,2.833333333333333,0.2727272727272727,0.675392670157068,0.0175438596491228,0.0043859649122807
1799,2.0,0.4210526315789473,0.7213114754098361,0.0,0.0
1800,2.2857142857142856,0.325,0.6851851851851852,0.032,0.0
1801,3.142857142857143,0.3592233009708738,0.4871406959152798,0.0129366106080207,0.0
1802,2.875,0.2142857142857142,0.6835443037974683,0.0273224043715847,0.0
1803,2.4444444444444446,0.1777777777777777,0.678082191780822,0.0352941176470588,0.0
1804,1.875,0.2142857142857142,0.7326732673267327,0.017094017094017,0.0
1805,4.0,0.1363636363636363,0.6015625,0.0126582278481012,0.0
1806,2.4,0.25,0.7727272727272727,0.0148148148148148,0.0
1807,2.769230769230769,0.1234567901234567,0.5598290598290598,0.0256410256410256,0.0
1808,1.818181818181818,0.1666666666666666,0.5714285714285714,0.0164835164835164,0.0
1809,1.6666666666666667,0.4193548387096774,0.7,0.0555555555555555,0.0
1810,1.7142857142857142,0.2608695652173913,0.6923076923076923,0.0109890109890109,0.0
1811,1.8461538461538465,0.35,0.7053571428571429,0.0072992700729927,0.0
1812,2.272727272727273,0.2676056338028169,0.6179245283018868,0.0378151260504201,0.0042016806722689
1813,2.727272727272727,0.2093023255813953,0.58,0.0,0.0054644808743169
1814,1.8571428571428568,0.3043478260869565,0.7142857142857143,0.0,0.0
1815,2.0,0.1333333333333333,0.6333333333333333,0.0089285714285714,0.0
1816,2.125,0.2068965517241379,0.8875,0.0,0.0
1817,2.6,0.4545454545454545,0.5548387096774193,0.0109289617486338,0.0
1818,2.739130434782609,0.2136752136752136,0.5741935483870968,0.030379746835443,0.0
1819,1.6666666666666667,0.1428571428571428,0.7313432835820896,0.036144578313253,0.0
1820,1.0,0.3333333333333333,1.0,0.0333333333333333,0.0
1821,1.8571428571428568,0.2586206896551724,0.7302631578947368,0.0273224043715847,0.0
1822,1.5,0.1363636363636363,0.5887850467289719,0.0,0.0
1823,2.5,0.3617021276595745,0.696969696969697,0.0316455696202531,0.0
1824,5.166666666666667,0.2142857142857142,0.8023255813953488,0.0039840637450199,0.0
1825,1.125,0.1111111111111111,0.7763157894736842,0.0449438202247191,0.0112359550561797
1826,1.1666666666666667,0.0,0.8260869565217391,0.032258064516129,0.0
1827,3.25,0.2777777777777778,0.7708333333333334,0.0,0.0
1828,2.0,0.2553191489361702,0.6959459459459459,0.0113636363636363,0.0
1829,1.0,0.0666666666666666,0.7777777777777778,0.0465116279069767,0.0
1830,2.7777777777777777,0.2162162162162162,0.7521367521367521,0.0472972972972973,0.0
1831,2.4285714285714284,0.4556962025316455,0.5515873015873016,0.0063492063492063,0.0
1832,2.0,0.0967741935483871,0.7922077922077922,0.0106382978723404,0.0
1833,2.6,0.175438596491228,0.6358024691358025,0.0102564102564102,0.0
1834,2.473684210526316,0.0985915492957746,0.526813880126183,0.1238532110091743,0.0022935779816513
1835,1.2,0.2,0.7450980392156863,0.0,0.0
1836,2.933333333333333,0.24,0.5330739299610895,0.0253164556962025,0.0063291139240506
1837,2.55,0.3571428571428571,0.569620253164557,0.0167785234899328,0.0
1838,3.583333333333333,0.3265306122448979,0.65625,0.0095238095238095,0.0
1839,3.2,0.375,0.6507936507936508,0.0365853658536585,0.0
1840,2.4375,0.2738095238095238,0.578544061302682,0.0064724919093851,0.0
1841,1.6666666666666667,0.0,0.8823529411764706,0.0,0.0
1842,2.0,0.2758620689655172,0.72,0.0204081632653061,0.0
1843,2.0,0.1891891891891892,0.6388888888888888,0.0674157303370786,0.0
1844,3.3076923076923075,0.1428571428571428,0.6432748538011696,0.0524017467248908,0.0
1845,2.333333333333333,0.3636363636363636,0.7448979591836735,0.0172413793103448,0.0
1846,2.0,0.1764705882352941,0.7634408602150538,0.0614035087719298,0.0
1847,2.117647058823529,0.2153846153846154,0.5977653631284916,0.0,0.0
1848,2.6,0.4324324324324324,0.7391304347826086,0.0344827586206896,0.0068965517241379
1849,1.9090909090909087,0.1538461538461538,0.6440677966101694,0.0273972602739726,0.0
1850,2.0,0.054054054054054,0.6576576576576577,0.046875,0.0078125
1851,2.25,0.2558139534883721,0.6598639455782312,0.0409356725146198,0.0
1852,2.25,0.125,0.6411764705882353,0.0148514851485148,0.0
1853,2.2857142857142856,0.2954545454545454,0.6607142857142857,0.0,0.0
1854,1.9565217391304348,0.5,0.6065573770491803,0.0197368421052631,0.0
1855,2.1818181818181817,0.2631578947368421,0.6391752577319587,0.0,0.0
1856,3.1666666666666665,0.131578947368421,0.680327868852459,0.02,0.0
1857,1.9,0.2045454545454545,0.6978723404255319,0.0140350877192982,0.0
1858,1.3333333333333333,0.0,0.9,0.0,0.0
1859,2.0,0.4,0.7105263157894737,0.0217391304347826,0.0
1860,2.117647058823529,0.1395348837209302,0.628140703517588,0.0080321285140562,0.0
1861,2.5,0.5625,0.7464788732394366,0.0,0.0
1862,1.8571428571428568,0.238095238095238,0.71875,0.0085470085470085,0.0
1863,3.4242424242424243,0.295,0.4522058823529412,0.0451339915373765,0.0
1864,1.8333333333333333,0.238095238095238,0.8363636363636363,0.0,0.0
1865,1.8,0.2878787878787879,0.6594594594594595,0.0135135135135135,0.0
1866,2.5,0.2439024390243902,0.6638655462184874,0.0132450331125827,0.0
1867,3.888888888888889,0.3137254901960784,0.6891891891891891,0.0102564102564102,0.0
1868,4.333333333333333,0.1,0.71875,0.0222222222222222,0.0074074074074074
1869,4.0,0.1764705882352941,0.6496350364963503,0.023391812865497,0.0
1870,4.0,0.1555555555555555,0.6,0.0,0.0
1871,1.7727272727272727,0.3378378378378378,0.6527777777777778,0.0075757575757575,0.0037878787878787
1872,1.5,0.1052631578947368,0.75,0.0425531914893617,0.0
1873,2.5454545454545454,0.2201834862385321,0.583596214511041,0.0078125,0.0
1874,2.363636363636364,0.1578947368421052,0.6597222222222222,0.04,0.0
1875,2.230769230769231,0.3404255319148936,0.6319444444444444,0.0055555555555555,0.0
1876,2.4,0.1612903225806451,0.7528089887640449,0.0,0.0
1877,1.75,0.3461538461538461,0.6666666666666666,0.1237113402061855,0.0
1878,2.2222222222222223,0.3623188405797101,0.612565445026178,0.0,0.0
1879,1.6666666666666667,0.3157894736842105,0.7777777777777778,0.0,0.0
1880,1.8333333333333333,0.16,0.7352941176470589,0.0121951219512195,0.0
1881,3.066666666666667,0.1911764705882352,0.5696594427244582,0.0051413881748071,0.0025706940874035
1882,3.3,0.3384615384615385,0.6342857142857142,0.0135746606334841,0.0
1883,3.5,0.1904761904761904,0.6206896551724138,0.04,0.0066666666666666
1884,2.5454545454545454,0.35,0.6886792452830188,0.0,0.0072463768115942
1885,1.8,0.3513513513513513,0.6171617161716172,0.0,0.0
1886,2.875,0.2,0.5384615384615384,0.0132890365448504,0.0
1887,3.0,0.1052631578947368,0.7209302325581395,0.0,0.0
1888,1.2857142857142858,0.1764705882352941,0.7872340425531915,0.0517241379310344,0.0
1889,2.571428571428572,0.0689655172413793,0.7441860465116279,0.0,0.0
1890,1.6666666666666667,0.25,0.7733333333333333,0.0,0.0
1891,1.6,0.2352941176470588,0.7441860465116279,0.0,0.0
1892,2.2,0.1964285714285714,0.7005988023952096,0.0094786729857819,0.0
1893,1.5714285714285714,0.2222222222222222,0.782608695652174,0.0117647058823529,0.0
1894,2.5,0.1568627450980392,0.7272727272727273,0.0,0.025
1895,2.5,0.2564102564102564,0.6069868995633187,0.0,0.0070671378091872
1896,1.625,0.1111111111111111,0.7283950617283951,0.0,0.02
1897,1.3333333333333333,0.0,0.8793103448275862,0.1142857142857142,0.0
1898,1.5,0.2537313432835821,0.703030303030303,0.026595744680851,0.0106382978723404
1899,1.6,0.3461538461538461,0.5517241379310345,0.0,0.0
1900,2.4166666666666665,0.109090909090909,0.5724137931034483,0.0274725274725274,0.0054945054945054
1901,2.6153846153846154,0.3703703703703703,0.6449704142011834,0.0046728971962616,0.0046728971962616
1902,2.0,0.2954545454545454,0.7207207207207207,0.0,0.0212765957446808
1903,2.0,0.1578947368421052,0.6818181818181818,0.03125,0.0
1904,2.0,0.4137931034482758,0.6923076923076923,0.0089285714285714,0.0
1905,1.4444444444444444,0.0888888888888888,0.6666666666666666,0.024793388429752,0.0
1906,1.5,0.2727272727272727,0.6491228070175439,0.0093896713615023,0.0046948356807511
1907,2.0,0.1612903225806451,0.66,0.0,0.0
1908,1.4,0.8333333333333334,0.782608695652174,0.0,0.0105263157894736
1909,2.363636363636364,0.2325581395348837,0.7049180327868853,0.0254777070063694,0.0063694267515923
1910,1.8888888888888888,0.4193548387096774,0.8352941176470589,0.0094339622641509,0.0
1911,1.9,0.3095238095238095,0.7586206896551724,0.0070921985815602,0.0070921985815602
1912,1.8461538461538465,0.288135593220339,0.6558441558441559,0.0053763440860215,0.0
1913,1.5555555555555556,0.0,0.75,0.0,0.0
1914,2.7,0.2692307692307692,0.6862745098039216,0.0102564102564102,0.0256410256410256
1915,3.2857142857142856,0.4166666666666667,0.6141732283464567,0.0123456790123456,0.0
1916,2.2857142857142856,0.7142857142857143,0.6774193548387096,0.0,0.0
1917,2.8181818181818183,0.119047619047619,0.6161616161616161,0.0204918032786885,0.0
1918,3.0,0.2,0.6974789915966386,0.006578947368421,0.006578947368421
1919,2.230769230769231,0.2191780821917808,0.6532663316582915,0.0041493775933609,0.0
1920,3.5,0.2888888888888888,0.6923076923076923,0.0426829268292682,0.0
1921,1.8333333333333333,0.074074074074074,0.6805555555555556,0.0235294117647058,0.0117647058823529
1922,1.8,0.1666666666666666,0.6821192052980133,0.0161290322580645,0.010752688172043
1923,2.272727272727273,0.1428571428571428,0.6376811594202898,0.0058823529411764,0.0
1924,3.375,0.1739130434782608,0.6585365853658537,0.0314465408805031,0.0
1925,2.636363636363636,0.2210526315789473,0.612,0.0068259385665529,0.0
1926,2.7,0.4390243902439024,0.6991869918699187,0.0127388535031847,0.0
1927,1.1111111111111112,0.3636363636363636,0.75,0.0396039603960396,0.0
1928,3.333333333333333,0.1132075471698113,0.6524822695035462,0.0172413793103448,0.0
1929,3.1,0.3125,0.6296296296296297,0.0049019607843137,0.0
1930,2.111111111111111,0.1176470588235294,0.5760869565217391,0.0,0.0
1931,2.8421052631578947,0.1721311475409836,0.546031746031746,0.0025773195876288,0.0025773195876288
1932,2.111111111111111,0.1071428571428571,0.6893939393939394,0.0064935064935064,0.0064935064935064
